,Sentiment,SentimentText
4459,1,#andyclemmensen i really really want to watch &quot;alice in wonderland&quot; &amp;&amp; &quot;the flinstones&quot; the real people ones 
4460,1,#andyclemmensen i think this just might work for #andyclemmensen  
4461,1,#andyclemmensen. #shaundiviney. #andyclemmensen. #shaundiviney.  #andyclemmensen. #shaundiviney.  #andyclemmensen. #shaundiviney.  
4462,1,#andyhurleyday 
4463,1,#andyhurleyday that's all I have to say. 
4464,1,#aneko says: Can u count to 5ive fingers?  Kitty can...
4466,1,#anorak: You're not the first to ask.  http://tinyurl.com/oztrwa
4468,1,#apprentice Philip has all the Peter Crouch moves 
4469,1,#apprentice sir alan is willy wonka  he he
4472,1,"#ashestoashes I especially loved the music in the last ep, Goodie Two Shoes - Adam and the Ants "
4473,1,#ASOT awesomeness !!!! can't wait for the power to kick in the night! 
4477,1,"#asot400 ALTHOUGH, i do love this track lol! hurrah for Cosmic Gate "
4479,1,"#asot400 lmao at mr sam, think of the sly dig at the track he's playing now and with what's going on right now. "
4485,1, Prairie dogs immediately escape from $500k escape-proof habitat at The Maryland Zoo http://bit.ly/phIY4
4489,1, Pretty sure nothing can foul my mood now.
4492,1, Quote Of The Day: Megan Fox Opens Up About The Casting Couch http://tinyurl.com/o7ot62
4494,1, raainny agaaaaain
4496,1, Rain! Thunderstorm! &lt;3
4502,1, rEAding stories on quizillia
4503,1, ready for summer!
4512,1, Relaunching my new Links Blog Tonight
4514,1, remember no regrets.. it haoppened for a reAson!
4515,1,"- Resident Evil, or Silent Hill?? "
4518,1,- right I have a small headache but it is not stopping the music pumping...well maybe i'll turn it down a tad....  x
4527,1,#ASOT400 SAVE SIMON FOR LAST!   cause his stuff bumps the hardest  
4530,1,#asylm ASK BOYS IF THEY HAVE TWEETERS  HAVE FUN!
4532,1,#asylm jensen has his hair longer like in DC times well and jared looks lije jared  damn hot
4533,1,#asylm Jensen pics are up too  I'M GOOD! ;)
4535,1,#atlasobscura If you're a hopeless adventurer this site would feed you appetite  http://www.atlasobscura.com/
4536,1,#ATTENTION @twitter -- let us know who all is throwing you #shade. thank you! 
4537,1,#atthepool 
4541,1,#awaresg thanks for all the live tweets 
4545,1,#bb10 sophie on all fours was worth watching 
4547,1,"#Beijing Good massage for you &amp; Sexy girl &amp; 100% real photo  13341015518 - w4 (Beijing): Hi, .. http://tinyurl.com/qusd3s"
4549,1,#BFD Yesterday was EPIC!! shouts @TheLimousines @DJ_AM  &amp; this link http://ping.fm/hyVXm proves @live105 @whitemenace are the tits 
4550,1,"#BGT ... aww, i like Susan Boyles' cat "
4554,1,#BGT diversity is so wicked!!!!!!! go diversity!!! lets see 
4555,1,#bgt diversity were great as always!! 
4558,1,#bgt I like Julian smith as well his music is so soulfull 
4562,1,#BGT is Shaheen shouty? still think he has a career in the making 
4563,1,#bgt Oh Christ I'm so happy! Haha  I can't wait to see the newspapers tomorrow!
4564,1,#bgt susan boyle hmmm i think she'll get a career out of this whatever. She's been on OW show &amp; it don't get much bigger than that 
4577,1,- sat outside in the sun sun revising  
4583,1, SCHOOL IS OVER@@#@@! LETS GET READY TO RUMBLE@@#@!@!@!
4587,1, Seahawk Auctions' sale June 6 has shaman's touch of magic http://u.mavrev.com/6yv1
4589,1,- Seeing the sun makes my soul smile &amp; makes me see how lucky I am to have such beautiful friends. What a beautiful day *breathe easy* 
4598,1," she's niiiiiiiice  lmao. Mleh, she won't like me :/"
4607,1, signing off! My eyes are heavy now.
4609,1,"- sitting here, munching on mozz sticks and realizing how lucky I am to share my life with the people at this table "
4611,1,#bgt vote dream bears 
4614,1,#bgt We are holding a drinking game tomorrow example a shot for everytime a judge's name is heard. Any other suggestions? send me a reply 
4615,1,#Bigambition have the yummiest hot chocolate! 
4616,1,"#bing In maps, use Birds Eye view for closeup. But the images are about 2 years old. I can still see Stephanie in my back yard "
4618,1,#BJF these are especially for Vikki 
4619,1,#bjtweetup -- @fuzheado with his tiny netbook. @thecarol: bigger or smaller than yours?  http://twitpic.com/5omh9
4620,1,"#BloNo I need a bachelor. Not nearly as scarey as it seems. Pls d me  It's for a good (charitable) cause, promise!"
4621,1,"#bluejays now lead 6-0, thanks to 2 RBIs by Overbay in the 3rd. "
4622,1,#Bones Spoilers: New twitter format. Check it out. This way it registers with other Bones fans on Twitter.  *knowledgeable* hehe
4624,1,"#branding :: Free Online Mind Mapping :: Bubbl.us :: http://is.gd/tkpI Exports in PNG, HTML, XML and JPG "
4626,1,#breakbeat (I suppose  )  - Alex Metric at In New DJ's We Trust !!! Big ups  http://tinyurl.com/mojnyp
4627,1,"#breakfast one egg, two slices of whole wheat bread, tomatoes &amp; lethes from the garden &amp; freash squeezed orange juise "
4628,1,#brifacts this the last 1 i love apples and bananas...especially in milkshake form 
4632,1,#btvsmb was so great today. Cool I got some new followers too. 
4633,1,#buy zopiclone on line get a decent sleep 
4642,1,"#charitytuesday buy @twrrl's app, quiktweet. It's quick. Not much else. Great for those stuck-at-a-red-light scenarios.  $0.99 &gt; appstore"
4643,1,#charliecuntskies #charliecuntskies #charliecuntskies #charliecuntskies #charliecuntskies #charliecuntskies  random trend 
4644,1,"#Charlotte NC Rides i need a ride to pgh,pa! (huntersville): Hi, I'm sane.  I thought I sh.. http://tinyurl.c.. http://twurl.nl/m23j1d"
4645,1,#Chesterday ?....!  I love Banana-Weizen - u know that? F***ing love it!
4646,1,#chesterday is a trending topic  #chesterday
4648,1,"#ciri09 loves lady gaga poker face, dance floor is full!! ciri executive is gettin down down down with it  can you feel the love???"
4649,1,#clothdiapers are good to talk about! i guess if you have a child you would know! 
4651,1,#cloudforce: big fan of the content library. My baby 
4652,1,#coffee time 
4653,1,#communityone #opensolaris Dan is lifting his skirt. 
4654,1,"#computerarts Nice, people who don't know can just copy it ;)  Great contest! Pick me!"
4659,1,#cravesushi Looking for good music and beautiful people? Come ROLL with us at Crave Sushi!!! DJ UNT tonite 
4661,1,#crossingtherubicon please help me get it into trending topics just for like a minute 
4662,1,#cullencoven â™¥ Janine Charmaine Martel commented on the photo 'Renesmee'  awww bella! this is .. http://bit.ly/x0xvC
4664,1,"#DarkHeresy Classic 'Alien' style Genestealer hijinx, and they haven't got as far as the hulk yet "
4665,1,"#dating #gay 28 year old lad looking for men in London  (London, Age: 28): Looking for gay guys fo.. http://bit.ly/qaBi2"
4666,1,#dating #lesbian Sexy female wants to know what it feels like to be with a woman   (Central .. http://bit.ly/1785uG
4670,1,#DeathNote is on. Happy! 
4672,1,#delongeday #delongeday #delongeday 
4673,1,#delongeday #delongeday #delongeday #delongeday #delongeday #delongeday #delongeday #delongeday 
4674,1,- Sitting in the studio talking to Danniee Beee who is ignoring me as he is adding friends to his Facebook;that is until he reads this 
4675,1,- Sitting in very hot sun at Glasgow Green then heading to Mono for brunch. Early start for the hens!  #fb
4676,1, Sleepy time after Men vs Wild.&lt;3
4677,1," sleepy, summer hurry up, amazing weekend "
4679,1, smile GOD loves you 
4680,1, Smiley absolves all
4681,1, SMILING FACES.
4682,1, smiling...inside n out;)
4690,1, so long never update onTwitter! how are you? =D
4691,1, so many work
4693,1, so nice to have friends!
4703,1," So yea, i was running across the street while the light went green? &amp; my teacher told me she almost kilt me."
4705,1," so, yeah. im glad that i found out that you guys arent like evey other aurhority figure in my life. thnx "
4706,1, Software companies jump on agile programming bandwagon (InfoWorld) #Geek #WebTech #News http://tinyurl.com/klfsn7
4714,1, someone go to the beach with me!
4715,1, someone is happppy(:
4721,1, Something about code reviews:  http://tinyurl.com/djgyf7
4733,1, South Carlonia @ Alaska tomorrow night! Going with Alan and mom! &lt;3 Exciiited.
4735,1, SPONGEBOB! ~
4737,1, steak and shake
4743,1,- stillll listening to 'paranoid'  now starting civics homework+ new JONAS episode !
4754,1,- Summer is here 
4755,1, summmmeerrrr.. love it!
4757,1,- sunbathing 
4758,1, Sunday! ive been talking with the family.. later... lunch and then ...  no plans
4759,1, Sunny smiley music ftw. The Black Keys &quot;Act nice and gentle&quot; ? http://twt.fm/137436
4769,1,"#delongeday what? Haha apparently that's today. Exciting, he has his own day "
4770,1,#delores says: im ready for you 
4771,1,#Detroit there's a rainbow over Belle Isle right now 
4772,1,#Devunity Wallpaper  Check this out !   --&gt;    http://twitpic.com/2y2e2
4773,1,#dhempe is out of the trending topics now 
4774,1,#digg if anybody needs any help with digg add me or @ me. I'll be more than happy to help. 
4778,1,#DMB Ao Vivo: http://www.hulu.com/live/dmb &lt;~Showball! 
4779,1,#dmctweeterscount 1 change number and don't repeat 
4780,1,#DMCwmnSHOW This is Julian from the DMC Twitter booth here! awesome day today...we've had over 2-3 dozen people TWEET with us today!! 
4781,1,#DMCwmnSHOW we've having crazy awesome time at the women's show from rachel and haley 
4782,1,"#dnd minions are nice, but building a wolfpack of minions is not a very fun idea. Sorry players, now, let's try some brutes and casters "
4783,1,#dogtraders Hooray I checked toothpaste for dinner for the first time in forever 
4808,1, thank yu
4810,1, that made microchips to AMD but I suspect you deserve it!
4811,1, that man will be a good father to 6 and 7
4812,1,-- that my head doesn't think so. *chuckle*  G'Night!  *waves* ... *to no one at all*  huh.  sad.  just sad.  *chuckle*  
4817,1, that's my only expression! I think I like him. Yes
4825,1,' the climb' is effing nice!! 
4828,1,' The Da Vinci Code'it was AWESOME.
4831,1,"- the first of a couple of friendly reminders that yeah, the LEADERS guys that look after you in chicago are making their LA debut. night "
4836,1, the play was really good. I loved it! now I'm at the Chinese restaurant with girlfriend and Alison.
4844,1, the time is coming ... just missing a little time ... and here I come to the shop!
4859,1,#dontyouhateitwhen people are two faced 
4861,1,#doyourememberwhen 7th Heaven was such a popular show 
4863,1,#doyourememberwhen i danced like there was no tomorrow? 
4864,1,#doyourememberwhen myspace first started out...it was pretty lame. YEAH i remember that shit. i'm a fuckin nerd 
4865,1,"#doyourememberwhen someone last said something that genuinely made your heart smile... I do, and I remember who! "
4866,1,#doyourememberwhen what is this? haha 
4868,1,#dreamwidth invites are all gone for now! I'll offer up some more on here when I get them 
4869,1,#dubai fixed flickr issue: http://ow.ly/7yiA 
4870,1,"#DuckRaces in the bath don't quite work  Especially if you have no ducks! Only a polar bear,a seal &amp; a whale."
4872,1,#e3 Cammie's wearing white pants.. you know what that means 
4875,1,#E3 I agree Kotor should be a movie 
4876,1,"#E3 Man, I want Milo to be MY friend! "
4877,1,#E3 Shouldn't Ringo Starr be also a knight. SIR Ringo Starr. 
4879,1,"#EA on #E3 : Pchhhh Luke pccchhhh, I'm your dad... pchhhh. Ok, it's Star Wars Old Republic now with online mode. Come to the dark side "
4880,1,"#easactive day 14 finished, good luck to all those starting day 1  you can do it!"
4881,1,#ebay item very cheap! RRP Â£107 but this item is a bargain BID!http://tiny.cc/HiJFI   
4882,1,#eu09 gives new meaning to the word #mashup 
4885,1,"#Eurovision - #UK 's singer has a nice, strong voice, too.  I like how she's moved around the stage. Not stood still, like a lot of places"
4887,1,"#Eurovision UK jury scores: http://bit.ly/Mceiv. Juries know their stuff, voted for best songs, public haven't a clue! Ban televoting! "
4888,1,#Eurovision. Have u learnt some russian words now? Babushka = Grandma 
4889,1,#euruko let's make some noise with archaeopteryx 
4890,1,#everybody knows ... everybody knows# that should definately be some kind of motivation to quit smoking i say ! 
4892,1,#exremefirstaid course has made me realise how precious life is. Stay safe everyone 
4893,1,"#ExtJsInAction : Working on revising chapter 2, adding Ext.Templates to the chapter, moving Components to chapter 3.  Lots to do still. "
4899,1,#F1 i know it won't happen but I am calling it anyway: Mark #Webber will win his first race tomorrow. 
4903,1,#f1 soon  good luck brawn and mclaren fix up look sharp :p
4904,1,#f1 wish I got out of bed earlier. never knew the weather was going to cause so much fun. Excellent season so far 
4907,1,#facebook and/or #mafiawars is having issues for everyone today... good thing i shouldn't be playing anyway 
4909,1,"#FACup about to start. Who to support, Everton spearheaded by Aussie Tim Cahill or Chelsea managed by 'Aussie' Guss Hiddink ? "
4910,1,#FAcup I don't support either team but I'd rather see Everton win because Chelsea I just well... SCUMMY 
4916,1,#familyforce5 get to number 1 so I can stop 
4918,1,#fbz Tweeting to foodbuzz!   Awesome feature FB!! well gotta go now.
4919,1,"#fcv Broken monitor ~17&quot; Samsung (flat) (Port Moody, Coquitlam): It looks good, but doesn't work   Thanks http://tinyurl.com/ouhfd9"
4920,1,#feckitfriday grrrr cannot be bothered with twitter - who's up for that? 
4921,1,#feedly Tracking Moods on Twitter with a Physical Carousel Display http://bit.ly/5lCxX - this makes me 
4924,1, think i gota ll contents/interviews ready now for june issue
4936,1, thnx girly!
4938,1, 'Through the Loop' by Pendulum starts with a heavily distorted version of Wonka's epic creepy song during the trippy boat part!
4940,1,- time to fly 
4945,1,"- To follow on Twitter:  @EnWrapture, @UppityBlack, &amp; @Blacktating.  I am thankful for their &quot;Twitter&quot; friendship.  "
4946,1,"- To play, wait for the question and then type #SpotQuiz followed by your answer -  and then a short message "
4950,1," today i feel him closest ever...  iglobyouDoggy... thanks for ur words, ur time, for this love and this 3years! 30.dcm"
4955,1, today was a good day.
4967,1, TOY STORY 3 TRAILER...you just made my heart sink and make me feel like that 6 year old kid again  http://tinyurl.com/ox433z
4970,1, Travel is sorted! Went into town - and found National Express had disappeared :S Thankyou porn for the internet! I now have an e-ticket!
4982,1, Ty - now quit readin my email already will ya :p  #SOTM Bible QUIZ: http://tinyurl.com/pxbhf4
4983,1," U hav gamertag? I wanna play with you (and of course, i'll win)..."
4984,1, u should take a nap btw u woke up early 2day nd its sunday :o @faithiiex3
4991,1, ughhhhhhhhh lawn work...........
4996,1, ur ass Is pippin
4999,1, VEry very extraordinary  ? http://blip.fm/~5il06
5000,1, very very very happy and slightly skinny  xx
5002,1, Wade.&quot;Grad...Hot...Bald.&quot; &quot;Your not gonna shave your head!&quot; &quot;Uh.. Yeah.I hot...get babes&quot; Hahahaha man love Wade!
5007,1, Watching Dora The Explorer HAHA
5008,1,- watching Flight of the Conchords  happy times for this and tonight 
5009,1, watching my best friends wedding.
5010,1,"- watching The Hills season finale (Lauren's last episode ; *tear tear*), then watching the MTV Movie Awards afterwards! "
5011,1, Watching UP
5013,1, way to copy me
5017,1, we can finally relax-finals are over for all of us xD then comes summer vacay!! so excited...
5020,1," we got Nicky's wedding gift off their wedding list hihihi a coffeepot, a creamer &amp; a sugar basin"
5021,1, We know who thats for ;] shhh.
5023,1, wearing my @JunkFoodTees to the party today  i luv it sooooo much im wearing it!  excited!!! (via @rach210) - Which Tee?  
5027,1, welcome back here!!! @greekdude
5028,1, Welcome to http://twitter.com/katuuu
5029,1, well I'm gonna go to bed now. Goodnight all my twitter critters. Especially you @algebraoverdose  see you tuesday!
5035,1, what a great day/night! shaundara how loverly was it on a scale from 1-10 &quot;It was a million gagillion&quot; YAY
5037,1, What a night.. lol
5044,1, What do you give to a Project Manager who has a headache? Advil PM.
5056,1, whats up everyone doing
5065,1,- Why am i up this early? I dont even have school or an exam :S ...... Oh well  ~ Any one wanna go out???? xxxxxxx
5073,1, Why do I feel a sudden surge of happiness?
5089,1, will you come to the party ? #jtv http://justin.tv/clarasdiary
5099,1, With Mak. (the one that cant ride the bike) jk jk
5103,1, won our second game 14-3   ..Krï¿½kerï¿½y!
5105,1, wonderful day on a mini vacation happyformanymany reasons
5106,1, Working on putting a new French Door in the house. Pictures later.
5110,1,-- wow...  today we'll hit 94F (34C)... unseasonably hot!!  #fb
5114,1, www.ElysiumRO.com - Experience the bliss!
5115,1, www.myspace.com/easystarallstars
5117,1, xo - I want to remind me -  ? http://blip.fm/~7d9p7
5120,1, yay i hit 50 subscribers on youtube. go me  lol.
5121,1, YEAH BOIII I lost that creepy rapist of a follower! :] Some saint reported him. ^.^
5122,1, yes it's that serious LOL. Nicki Minaj is a beast! Don't act like you didn't know that's my celebrity crush LOL
5123,1, YES! This saturday we're gonna record! So excited.
5124,1," you A1 in my book, ma'am @rosaliiinda: @liveguy i know i do"
5127,1, you guys are great!
5128,1, You have a faible for white legwear. But the pullover made in Ecudaor makes it a really cool outfit! http://lookbook.nu/look/154014
5131,1,"' you make me feel so crazy , I really feel you baby ' "
5132,1, you make me happy.
5133,1, You might see a vid on youtube of me but don't be inclined to watch it. Haha. Love you all. Tweet tweet. 
5136,1,- You think you know people. Then they tell you their nude fashion show stories.   ...  Nighty night.
5138,1, your amazing
5141,1," You're Welcome @spacegirly I love space, asronomy &amp; of course Marvin The Martian so spacemodulator just works for me."
5142,1, yuh.  BUT...it's cold outside...
5143,1, Yup All Smile's Today Thanks To My best Kept Secret  He Is Too Funny Love That Guy..Welp Off To Work Out For A Bit Stay Focused Dig!!
5144,1,"! @bradbechler Good morning, Brad! I am ready to empower myself for a renewed week &amp; renew myself for an empowered week! "
5146,1,! @nessie_111 no wonder @Benji1986 has no mates   Miserable git LOL
5147,1,! @tmhoskins (recruiter): &quot;Community Server / SharePoint Dev 4 gig in Austin TX&quot; http://bit.ly/eapoq -hope 2see more jobreqs like this. 
5148,1,! @webaddict @krystynchong ha don't concern myself w/ age gaps so long as it's legal wen it comes 2 attraction. Pouncing? I'm all 4 it. 
5151,1,! Haveing Fun ! Kimmii soo funny ! Just been singing lessons with her XD  Seeing kieran my nephew 2day. Cant wait XD
5153,1,!!  youre a jerk.. he knows. (-:
5154,1,!! Thank god for late registration 
5156,1,"!!!! My next door neighbour just gave me an awesome Diversity poster =D =D =D Yaaaay! Made my day  Ooh, that rhymes..."
5158,1,!!!!!!! People !!!!!!!!!!  Don't be evil  
5161,1,!!!Veryy Bored!!!  ~~Craving Million's Of MilkShakes~~
5162,1,!*Squeaky Out Goin To Bed Talk To Ya'll Tomorrow Night  *!
5165,1,"!@ChrisLicht ...sooo, any hope for a match up with Liz Cheney and Mikas Daddy? thx!! Ratings Gold I'm sure!!  @joeNBC @MSNBC"
5166,1,"!@cway1979 Thanks boo, I appreciate it. "
5169,1,!@helenthornber About the piggie pastry...Is there anything you want to tell us about not feeling well?  Oink?  
5171,1,"!@lolunix both #! and !@ are unsearchable too, thanks to regex strips "
5175,1,!rb vi @jennyleepenny: &lt;---nice back in the day!hiya @1980s didnt see ya over there  HI @LuckySong â™« http://blip.fm/~8ayp8
5179,1,!you can touch this!.... party time... 
5186,1,# jaljeera...lol ...in trending topics ?? who would have thought...jai ho 
5188,1,"# Love Smart. Dr. Phil Mc Graw, stop blaming yourself and get on with your life.. and find just the perfect match.. the best gift ever "
5189,1,# Seems that VPN connection makes my connection faster 
5193,1,#1 Overall Draft Pick (2008) Jake Long looking kinda small next to me.   Says Dolphins are look'n good in '09.   http://twitpic.com/6fapi
5195,1,"#10yearsofEnema Dumpweed, Don't Leave Me, Aliens Exist, GATC, WMAA?, Dysentary Gary, Adam's, ATST, Party Song, Mutt, Wendy Clear e Anthem "
5198,1,#140conf Smartarse with an average look or gud-looking w/o the brain &amp; talk/type like this &quot;~YeAhh  U eat liao? lolx.&quot; Stay away from me!
5199,1,"#2 - @ellerichards my acee from another placee. `s been about 5 years and she never ceases to amaze me  just, go follow her lol."
5201,1,"#2 in Poker last night   Quite a long way off #1, but still, that's better than third.  Was pretty rusty to start, too - no game for ages."
5202,1,#24 episodes 23+24 preair have been released  /me downloads
5203,1,"#26 Cant say I'm looking forward to my blood transfusion today, but external treatment finishes on Thursday "
5205,1,#30SECONDSTOMARS #marsiscoming #30SECONDSTOMARS #marsiscoming #30SECONDSTOMARS #marsiscoming #30SECONDSTOMARS  #30SECONDSTOMARS
5206,1,#30SECONDSTOMARS #marsiscoming #30SECONDSTOMARS #marsiscoming #30SECONDSTOMARS #marsiscoming #30SECONDSTOMARS #marsiscoming 
5207,1,"#33 - Most Viewed (Today) - Reporters #33 - Most Viewed (This Week) - Reporters on YouTube, yay  http://www.youtube.com/user/Jazzabelle85"
5209,1,#3breakupwords : size does matter 
5211,1,#3breakupwords out of cash! 
5213,1,#3hotwords &quot;I Do Swallow.&quot; (via @tracyewilli) Oh please swallow (&lt;--via@nsane8) #3hotwords -- I ALWAYS Swallow 
5214,1,#3hotwords all right here  NSFW &gt;&gt; http://bit.ly/RjluN
5215,1,#3hotwords DJ Sam House http://www.hottweeters.com/djsamhouse/hotties 
5216,1,#3hotwords Double-Double Animal Style 
5217,1,#3hotwords hi to @StephHeartsUxo! 
5218,1,#3hotwords Kim Jong il. http://tinyurl.com/ad5z3j Awww yeah. 
5219,1,#3hotwords pull my hair 
5221,1,#3stalkerwords I'LL BE WAITING 
5222,1,#3turnoffwords &quot;are you in?&quot; 
5223,1,#3turnoffwords &quot;it is in...&quot; muwhahaha 
5224,1,#3turnoffwords Get off me isnt that obvious 
5225,1,"#3turnoffwords green, infections, my moms place, can i come "
5227,1,#3turnoffwords I dont have any..well ur ass outta luck cause u ant gettin any  booyaaahsaahkaa
5228,1,#3turnoffwords I'm wearing tights! 
5232,1,#3wordsaftersex  READY FOR MORE!!  i love me some @hilljustin !!!
5235,1,#3wordsaftersex 'I broke it?!?!' lol 
5236,1,#3wordsaftersex im so tired! 
5238,1,#3wordsaftersex Your Name please? Lol! 
5241,1,#5dollartees have just been ordered 
5242,1,#7663372 http://tgr.me/g/7663372 ~ hi everyone  happy friday
5243,1,"#95 &quot;Carpe diem. Seize the day, boys. Make your lives extraordinary.&quot; - Robin Williams as John Keating in Dead Poets Society, 1989 "
5244,1,"#abhl all this talk of SPN and Musicals makes me so desperately want one, but I can't imagine JP going for it "
5251,1,#alexisonfire &quot;young cardinals&quot; â™« http://twt.fm/143932 -- can't wait 'till the new album comes out 
5253,1,"#alliances Best practices - @Stalwartcom podcast with yours truly, glossing over alignment &amp; metrics topics   http://payonperformance.com"
5254,1,#AllTimeLowSuckMoreCockThanAWellPaidWhore    repost this shit for the love of sanity
5255,1,#alltimelowweek 
5257,1,#amgrat ...for new oppotunities...for understanding it is not the world but only me standing in my own way...for a lovely day 
5258,1,"#amtarot HighPriestess Had never meditated, 1st metaphys gathering ever, closed eyes, saw space shuttle for stranger--he was retired/NASA "
5259,1,#android metaldetector says my laptop has metal...and the laundry has not...accurate enough 
5260,1,"#Ferber #waketraining Despite last night's drama &lt;http://tr.im/nhsF&gt;, Rohan slept well (8:15p to 6:00a) three nights in row. "
5261,1,"#FF #4 @LeslieSanchez &amp; @mccainblogette prove that not ALL the fun girls are Democrats! Funny, kind &amp; smart even if conservative. "
5262,1,#ff #music #followfriday  @TRE_BOOGIE  &lt;&lt; because he cared enough to tell me to get some sleep 
5263,1,#FF @1stladyaye (homie!) @relleyrelle(Bestie  @maf_capital_llc (my tweeple 4real lol) @G5Gi @useofforceent (my music tweeps)
5264,1,#ff @adreame b/c her earring line is hot esp for the little ones  she's great
5266,1,"#ff @extraordmommy @tammyburnell @john_stiles  these people are supportive and kind, All my ff are people I have talked to, they are nice "
5267,1,#ff @herbadmother because her mom made me cry good tears yesterday 
5268,1,#FF @jasonridge1 @chelsealately @racheltrue @HartHanson @EricMillegan why? just because! 
5269,1,#FF @lennytoups  she likes the Lakers 
5270,1,"#FF @LifeQuips, too funny "
5271,1,#ff @Tattooed_Mummy because she just broke Microsoft and her wit is as sharp as her teeth 
5272,1,#FF and of course @universalbarbie! there's no barbie that's better 
5273,1,#FF Family  @mignonsicard @gabbysicard @dufrenedana @cloudnineandten @paigekf @chivy6 @jmchauv @jasonchauvin @roychauvin @carmenchauvin
5274,1,#ff Keep an eye on the claw and the new U2 tour taking shape over the course of June through @atu2 which was inspired by @mattmcgee 
5275,1,"#FF love to this scrumptious gal ---&gt; @alhpixie She sometimes gets bored, so entertain her fellas LOL "
5277,1,#FF Red Sox Girls: @BoSoxCutie19 @bitchinmona @shelley1005 @GeekWearsPrada @thebestofhands @ShelliMayfield @LuvMyFeline @wearetheredsox. 
5278,1,"#FF Smart, Witty, &amp; Sassy Ladies (Did I mention Smart?)    @kimdhbutler @jbranigan @williger @beingswell"
5280,1,#ff thanks to @zenbitch @actionchick @stageplay @geekgirls @dave_horror @BoiLoDdi @_Brandee @jeremybuff (via @filmgurl11) Thank you! 
5281,1,"#FF The first part of her bio caught my attention, I'm still working on the details  @ChitaHearse"
5283,1,"#FF:  @GeraldWhite:  My new, virtual mentor. "
5286,1,#FirstRecord Crazy by Icehouse ...still love the song and the naband to this day 
5287,1,#firstrecord First single i bought was Spice Girls 2 become 1 !! First album i think was Now 35; but with own money was Hanson 
5288,1,#FleetWeek--glad I take the RI Bridge to and from work 
5290,1,"#flowers BOTD Place colorful gerbera daisies in sq vase add greens, viburnum snowball and brunches http://twitpic.com/7hjqx "
5291,1,#flylady *goes to* reboot laundry and do 15 min of flat surface clearing in kitchen *next up* 15 min in front of computer. 
5292,1,"#flylady 1st load drying, 2nd load started, folded &amp; put away towels dh didn't finished, making a little progress  also downloading pics"
5293,1,"#flylady Collected DKs, quick pitstop before we're off back to school for party/dinner (I'm organising). I'll catch #NEWO on BTR archive! "
5295,1,"#flylady For now I'm finished in closet, too hot to pull out anything today. Made good progress, can walk into it now  no clothes on floor"
5296,1,#flylady gm/hey girls! Laundry rebooted and enjoying the silence and extra me time thanks to family sleeping in 
5299,1,"#flylady Laundry and regular upkeep, that's it.  This is nice.  "
5300,1,#flylady Listening to the Focus Makes Me Fabulous show by FlyLady Tools on BlogTalkRadio - http://tobtr.com/s/549205 
5301,1,"#flylady lunch has been consumed, ds2 down for his nap, that's my cue to catch one too! BBL "
5302,1,"#flylady off to sort &amp; start, me complaining won't get it done, time to adjust my attitude "
5304,1,"#flylady ok, dinner in oven, having lasagna &amp; salad, did some knitting, dozed a little, drank lots of water, headache finally almost gone "
5307,1,"#flylady OK, siesta, 6min # NEWO http://bit.ly/Kxxl8  and 15 min paperwork "
5309,1,"#flylady WHB status: 4 tasks done, 'take out trash' now, which I did after school run. So having rye/pb/jam and OJ. Then I'm off again! "
5311,1,#follow @spreadingjoy the name say it all 
5312,1,#Follow Friday wtf is that? lo I'm guessing this is it lol: @HumanCollective @GaxAngel @caffeinatedKiss @befosaur 
5313,1,"#FollowFirday - @webmarketingmav, @Harith, @SEOCopy, @Halfdeck, @shonali, @epcotx, @SEOdojo, @DanTanner - you'll love them "
5314,1,#followfriday - @KhloeKardashian - Everybody's favorite  
5315,1,"#followfriday  @knealemann a smart intelligent, engaging, spot on, handsome did I mention smart ?  Happy Friday everyone"
5316,1,#followfriday  @psjbutler  thank you for the folliday!! 
5317,1,#followfriday - couldn't fit everyone on  @lulurocks3 @Brannigans  @bobbolicious @wozlewis @djkey - all my great friends here on twitter!
5318,1,#followfriday  HappyForTheeze Helpers  @RobertUmpleby @KikiValdes @lyndons
5319,1,#followfriday  people are filing up to enter the mosque next to my office.
5320,1,#followfriday #lakers #sports  @JodyWatly @JohnLegend @Alicejam @heykim. @ohbribri Go #Lakers! 
5321,1,#followfriday @140LoveBird - Thanks!!!  xo
5322,1,#FollowFriday @21119....one of my favorite people. 
5323,1,#followfriday @Al_AzZ  
5324,1,#FollowFriday @AmericanWomannn @MissBeckala @GinaATL @LoriMoreno - These ladies make me smile 
5325,1,#followFriday @Angel42579 &lt;-- she likes Vegas 
5326,1,#followfriday @Annjj  cos she tastes like cherry cola  xxxx
5327,1,#followfriday @aussieBum  for all the twit pics of male models  @fastidiousbabe  &amp;  @jetsetsocialite  for all the cool fashion updates 
5329,1,#Followfriday @Bizarre57 Follow Barry... such a nice bloke!   
5330,1,#followfriday @BrainGuyJerry thanks so much for the mention!!! 
5331,1,#followfriday @bruffstar Ledge! 
5332,1,#followfriday @Carrickman A Twitter newbie but has made me laugh a few times already. Observations on Bradford wildlife  Worth a follow.
5333,1,#followfriday @caseconnor because she's my girlfriend 
5334,1,#followfriday @catawu  thanks for the feedback 
5335,1,#FollowFriday @cmpriest is a writer whose words as sharp &amp; shiny as diamonds. You will thoroughly enjoy her writing &amp; Tweets. 
5336,1,#followfriday @consciouscats because she's on a similar wave length as me 
